Time,Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire),Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique),Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire),Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique),Generator_ON
8/26/24 6:04,50.2,50.3,209,228,FALSE
8/26/24 6:06,50.1,50.1,210,231,FALSE
8/26/24 6:08,50,50,210,229,FALSE
8/26/24 6:10,49.9,50,209,230,FALSE
8/26/24 6:12,49.8,49.9,208,228,FALSE
8/26/24 6:14,50,49.9,211,228,FALSE
8/26/24 6:16,50,50,209,230,FALSE
8/26/24 6:18,49.8,49.9,209,233,FALSE
8/26/24 6:20,50,50,210,231,FALSE
8/26/24 6:22,49.9,49.9,209,229,FALSE
8/26/24 6:24,49.9,50,210,232,FALSE
8/26/24 6:26,49.8,49.9,209,231,FALSE
8/26/24 6:28,49.8,49.9,209,230,FALSE
8/26/24 6:30,49.9,49.9,209,228,FALSE
8/26/24 6:32,49.9,49.9,210,228,FALSE
8/26/24 6:34,50,49.9,210,231,FALSE
8/26/24 6:36,49.8,49.8,209,232,FALSE
8/26/24 6:38,49.8,49.7,209,225,FALSE
8/26/24 6:40,49.6,49.7,209,212,FALSE
8/26/24 6:42,49.8,49.8,208,225,FALSE
8/26/24 6:44,49.6,49.6,207,229,FALSE
8/26/24 6:46,49.9,49.9,210,231,FALSE
8/26/24 6:48,49.7,49.7,208,229,FALSE
8/26/24 6:50,49.9,49.9,210,219,FALSE
8/26/24 6:52,49.7,49.8,207,217,FALSE
8/26/24 6:54,49.7,49.8,209,229,FALSE
8/26/24 6:56,49.8,49.7,208,231,FALSE
8/26/24 6:58,49.7,49.7,209,230,FALSE
8/26/24 7:00,49.9,49.9,205,226,FALSE
8/26/24 7:02,49.7,49.7,208,227,FALSE
8/26/24 7:04,49.7,49.7,210,228,FALSE
8/26/24 7:06,49.7,49.8,207,226,FALSE
8/26/24 7:08,49.4,49.3,207,222,FALSE
8/26/24 7:10,49.8,49.7,207,223,FALSE
8/26/24 7:12,49.4,49.4,209,227,FALSE
8/26/24 7:14,49.5,49.5,207,226,FALSE
8/26/24 7:16,49.7,49.6,204,226,FALSE
8/26/24 7:18,49.6,49.6,205,216,FALSE
8/26/24 7:20,49.6,49.5,204,216,FALSE
8/26/24 7:22,49.5,49.5,208,221,FALSE
8/26/24 7:24,49.4,49.5,208,221,FALSE
8/26/24 7:26,49.4,49.4,208,225,FALSE
8/26/24 7:28,49.5,49.5,207,226,FALSE
8/26/24 7:30,49.5,49.5,207,228,FALSE
8/26/24 7:32,49.5,49.5,205,225,FALSE
8/26/24 7:34,49.3,49.3,208,226,FALSE
8/26/24 7:36,49.5,49.5,205,222,FALSE
8/26/24 7:38,50.2,50.2,203,222,FALSE
8/26/24 7:40,49.8,49.9,202,222,FALSE
8/26/24 7:42,49.9,49.8,206,226,FALSE
8/26/24 7:44,49.8,49.8,205,226,FALSE
8/26/24 7:46,49.8,49.8,203,220,FALSE
8/26/24 7:48,49.7,49.7,205,219,FALSE
8/26/24 7:50,49.8,49.8,202,214,FALSE
8/26/24 7:52,49.6,49.6,202,215,FALSE
8/26/24 7:54,49.4,49.4,204,218,FALSE
8/26/24 7:56,49.8,49.8,204,217,FALSE
8/26/24 7:58,49.7,49.7,203,217,FALSE
8/26/24 8:00,49.5,49.5,204,214,FALSE
8/26/24 8:02,49.6,49.5,204,216,FALSE
8/26/24 8:04,49.6,49.6,200,209,FALSE
8/26/24 8:06,49.7,49.7,204,213,FALSE
8/26/24 8:08,49.7,49.7,204,214,FALSE
8/26/24 8:10,49.5,49.5,201,213,FALSE
8/26/24 8:12,49.7,49.6,205,214,FALSE
8/26/24 8:14,49.8,49.9,204,211,FALSE
8/26/24 8:16,49.6,49.6,201,209,FALSE
8/26/24 8:18,49.7,49.6,201,200,FALSE
8/26/24 8:20,49.5,49.6,202,199,FALSE
8/26/24 8:22,49.8,49.7,201,202,FALSE
8/26/24 8:24,49.5,49.5,200,213,FALSE
8/26/24 8:26,49.6,49.6,197,210,FALSE
8/26/24 8:28,49.3,49.3,196,206,FALSE
8/26/24 8:30,49.6,49.6,197,207,FALSE
8/26/24 8:32,49.5,49.5,197,207,FALSE
8/26/24 8:34,49.6,49.6,204,207,FALSE
8/26/24 8:36,49.7,49.7,201,205,FALSE
8/26/24 8:38,49.4,49.5,202,204,FALSE
8/26/24 8:40,49.5,49.5,202,205,FALSE
8/26/24 8:42,49.8,49.8,201,207,FALSE
8/26/24 8:44,49.5,49.6,201,207,FALSE
8/26/24 8:46,49.6,49.6,202,209,FALSE
8/26/24 8:48,49.6,49.6,200,207,FALSE
8/26/24 8:50,49.6,49.6,203,205,FALSE
8/26/24 8:52,49.6,49.6,201,204,FALSE
8/26/24 8:54,49.6,49.5,201,202,FALSE
8/26/24 8:56,49.6,49.6,198,202,FALSE
8/26/24 8:58,49.8,49.7,202,204,FALSE
8/26/24 9:00,49.6,49.6,200,205,FALSE
8/26/24 9:02,49.6,49.7,199,207,FALSE
8/26/24 9:04,49.7,49.7,199,207,FALSE
8/26/24 9:06,49.5,49.5,198,202,FALSE
8/26/24 9:08,49.8,49.8,199,202,FALSE
8/26/24 9:10,49.5,49.5,199,202,FALSE
8/26/24 9:12,49.5,49.5,199,207,FALSE
8/26/24 9:14,49.7,49.8,197,204,FALSE
8/26/24 9:16,49.3,49.3,199,203,FALSE
8/26/24 9:18,49.6,49.6,199,205,FALSE
8/26/24 9:20,49.5,49.5,197,201,FALSE
8/26/24 9:22,49.5,49.4,197,199,FALSE
8/26/24 9:24,49.2,49.3,197,199,FALSE
8/26/24 9:26,49.5,49.5,199,201,FALSE
8/26/24 9:28,49.2,49.2,200,195,FALSE
8/26/24 9:30,49.3,49.2,199,197,FALSE
8/26/24 9:32,49.5,49.5,197,192,FALSE
8/26/24 9:34,49.4,49.5,197,197,FALSE
8/26/24 9:36,49,49.1,199,194,FALSE
8/26/24 9:38,49.7,49.8,196,194,FALSE
8/26/24 9:40,49.6,49.6,196,195,FALSE
8/26/24 9:42,49.5,49.3,195,192,FALSE
8/26/24 9:44,49.4,49.4,197,190,FALSE
8/26/24 9:46,49.4,49.4,196,192,FALSE
8/26/24 9:48,49.8,49.8,198,195,FALSE
8/26/24 9:50,49.5,49.5,197,189,FALSE
8/26/24 9:52,49.4,49.4,199,192,FALSE
8/26/24 9:54,49.3,49.4,198,190,FALSE
8/26/24 9:56,49.4,49.5,199,191,FALSE
8/26/24 9:58,49.6,49.5,196,191,FALSE
8/26/24 10:00,49.5,49.5,196,191,FALSE
8/26/24 10:02,49.6,49.5,202,197,FALSE
8/26/24 10:04,49.5,49.5,196,191,FALSE
8/26/24 10:06,49.4,49.3,199,193,FALSE
8/26/24 10:08,49.7,49.7,200,195,FALSE
8/26/24 10:10,49.2,49.2,198,198,FALSE
8/26/24 10:12,49.2,49.2,199,202,FALSE
8/26/24 10:14,49.1,49.1,197,197,FALSE
8/26/24 10:16,49.3,49.2,197,199,FALSE
8/26/24 10:18,49.5,49.4,195,192,FALSE
8/26/24 10:20,49.6,49.6,200,197,FALSE
8/26/24 10:22,49.7,49.7,196,197,FALSE
8/26/24 10:24,49.6,49.6,194,190,FALSE
8/26/24 10:26,49.3,49.3,199,193,FALSE
8/26/24 10:28,49.6,49.7,194,192,FALSE
8/26/24 10:30,49.2,49.1,197,194,FALSE
8/26/24 10:32,49.2,49.3,198,193,FALSE
8/26/24 10:34,49.2,49.1,200,193,FALSE
8/26/24 10:36,49.1,49,199,195,FALSE
8/26/24 10:38,49.4,49.4,197,192,FALSE
8/26/24 10:40,49.5,49.5,200,198,FALSE
8/26/24 10:42,49.2,49.3,200,199,FALSE
8/26/24 10:44,49.5,49.6,198,195,FALSE
8/26/24 10:46,49.4,49.5,195,192,FALSE
8/26/24 10:48,49.3,49.3,190,190,FALSE
8/26/24 10:50,49.2,49.2,199,195,FALSE
8/26/24 10:52,49.1,49.1,198,197,FALSE
8/26/24 10:54,49.5,49.5,197,194,FALSE
8/26/24 10:56,49.4,49.4,199,197,FALSE
8/26/24 10:58,49.5,49.5,197,196,FALSE
8/26/24 11:00,49.5,49.4,198,195,FALSE
8/26/24 11:02,49.2,49.3,196,192,FALSE
8/26/24 11:04,49.2,49.2,198,190,FALSE
8/26/24 11:06,49.1,49.2,199,187,FALSE
8/26/24 11:08,49,49,197,190,FALSE
8/26/24 11:10,49.4,49.4,197,193,FALSE
8/26/24 11:12,49.3,49.3,195,191,FALSE
8/26/24 11:14,49.6,49.6,194,187,FALSE
8/26/24 11:16,49.6,49.6,197,190,FALSE
8/26/24 11:18,49.1,49.1,197,190,FALSE
8/26/24 11:20,49.2,49.3,194,185,FALSE
8/26/24 11:22,49,49.1,197,189,FALSE
8/26/24 11:24,49.4,49.3,200,196,FALSE
8/26/24 11:26,49.3,49.3,195,192,FALSE
8/26/24 11:28,49.6,49.6,202,192,FALSE
8/26/24 11:30,49.4,49.4,197,191,FALSE
8/26/24 11:32,49.5,49.5,194,184,FALSE
8/26/24 11:34,49.5,49.4,197,197,FALSE
8/26/24 11:36,49.7,49.8,195,193,FALSE
8/26/24 11:38,49.5,49.5,193,192,FALSE
8/26/24 11:40,49.5,49.4,199,202,FALSE
8/26/24 11:42,49,49,192,193,FALSE
8/26/24 11:44,49.3,49.2,194,192,FALSE
8/26/24 11:46,49.2,49.2,192,190,FALSE
8/26/24 11:48,48.9,49,196,194,FALSE
8/26/24 11:50,49.1,49.2,199,195,FALSE
8/26/24 11:52,49.3,49.3,190,190,FALSE
8/26/24 11:54,49.1,49.2,197,195,FALSE
8/26/24 11:56,49.1,49.2,195,190,FALSE
8/26/24 11:58,48.8,48.8,194,188,FALSE
8/26/24 12:00,49.1,49.1,194,192,FALSE
8/26/24 12:02,48.8,48.9,195,185,FALSE
8/26/24 12:04,49.5,49.5,194,188,FALSE
8/26/24 12:06,49.2,49.2,198,192,FALSE
8/26/24 12:08,49.5,49.3,198,192,FALSE
8/26/24 12:10,6536,2809,0,0,FALSE
8/26/24 12:12,49.9,49.9,215,236,TRUE
8/26/24 12:14,50,50,216,235,TRUE
8/26/24 12:16,50.1,50.1,217,235,TRUE
8/26/24 12:18,49.8,49.8,216,235,TRUE
8/26/24 12:20,50.1,50.1,214,233,TRUE
8/26/24 12:22,50,50.1,212,229,TRUE
8/26/24 12:24,49.8,49.8,216,235,TRUE
8/26/24 12:26,49.8,49.8,211,235,TRUE
8/26/24 12:28,49.4,49.7,211,234,TRUE
8/26/24 12:30,49.7,49.7,213,235,TRUE
8/26/24 12:32,49.6,49.7,211,235,TRUE
8/26/24 12:34,49.5,49.6,209,233,TRUE
8/26/24 12:36,49.5,49.6,215,232,TRUE
8/26/24 12:38,49.8,49.6,214,230,TRUE
8/26/24 12:40,49.6,49.7,214,231,TRUE
8/26/24 12:42,49.9,49.9,215,231,TRUE
8/26/24 12:44,49.9,49.9,216,232,TRUE
8/26/24 12:46,49.7,49.6,216,234,TRUE
8/26/24 12:48,49.8,49.9,215,231,TRUE
8/26/24 12:50,50,50,214,231,TRUE
8/26/24 12:52,49.9,49.8,213,231,TRUE
8/26/24 12:54,50,49.9,212,232,TRUE
8/26/24 12:56,50.1,50.1,215,232,TRUE
8/26/24 12:58,49.7,49.8,216,236,TRUE
8/26/24 13:00,49.7,49.7,212,235,TRUE
8/26/24 13:02,49.7,49.8,213,234,TRUE
8/26/24 13:04,49.7,49.7,212,234,TRUE
8/26/24 13:06,49.8,49.8,210,232,TRUE
8/26/24 13:08,49.9,49.9,212,231,TRUE
8/26/24 13:10,49.7,49.7,213,233,TRUE
8/26/24 13:12,49.7,49.7,214,234,TRUE
8/26/24 13:14,49.7,49.6,217,235,TRUE
8/26/24 13:16,50.1,49.9,215,231,TRUE
8/26/24 13:18,50.1,50.1,213,231,TRUE
8/26/24 13:20,50.2,50.2,217,233,TRUE
8/26/24 13:22,50,50.1,214,229,TRUE
8/26/24 13:24,49.9,50,215,231,TRUE
8/26/24 13:26,49.4,49.4,215,233,TRUE
8/26/24 13:28,49.4,49.5,217,234,TRUE
8/26/24 13:30,49.4,49.4,212,234,TRUE
8/26/24 13:32,49.3,49.3,211,233,TRUE
8/26/24 13:34,49.6,49.5,218,235,TRUE
8/26/24 13:36,49.4,49.4,218,238,TRUE
8/26/24 13:38,49.5,49.5,211,234,TRUE
8/26/24 13:40,49.4,49.4,218,235,TRUE
8/26/24 13:42,49.4,49.4,211,231,TRUE
8/26/24 13:44,49.3,49.3,213,234,TRUE
8/26/24 13:46,49.3,49.5,214,233,TRUE
8/26/24 13:48,49.5,49.5,215,235,TRUE
8/26/24 13:50,49.3,49.4,217,237,TRUE
8/26/24 13:52,49.4,49.3,219,236,TRUE
8/26/24 13:54,49.3,49.3,221,237,TRUE
8/26/24 13:56,49.4,49.4,218,236,TRUE
8/26/24 13:58,49.2,49.3,219,238,TRUE
8/26/24 14:00,49.2,49.2,219,240,TRUE
8/26/24 14:02,49.3,49.3,217,238,TRUE
8/26/24 14:04,49.2,49.2,215,236,TRUE
8/26/24 14:06,49.3,49.3,216,236,TRUE
8/26/24 14:08,49.6,49.7,216,237,TRUE
8/26/24 14:10,49.6,49.5,216,236,TRUE
8/26/24 14:12,49.5,49.5,217,237,TRUE
8/26/24 14:14,49.5,49.5,215,236,TRUE
8/26/24 14:16,49.7,49.6,214,233,TRUE
8/26/24 14:18,49.6,49.6,214,232,TRUE
8/26/24 14:20,49.6,49.7,216,235,TRUE
8/26/24 14:22,49.3,49.3,214,233,TRUE
8/26/24 14:24,49.5,49.5,215,233,TRUE
8/26/24 14:26,49.5,49.5,211,231,TRUE
8/26/24 14:28,49.5,49.5,210,233,TRUE
8/26/24 14:30,49.6,49.5,219,238,TRUE
8/26/24 14:32,49.6,49.8,216,235,TRUE
8/26/24 14:34,50,49.9,213,232,TRUE
8/26/24 14:36,50,49.9,216,234,TRUE
8/26/24 14:38,50.1,50.1,216,233,TRUE
8/26/24 14:40,50.2,50.2,213,231,TRUE
8/26/24 14:42,50.2,50.2,215,233,TRUE
8/26/24 14:44,50.2,50,216,232,TRUE
8/26/24 14:46,50,50,216,234,TRUE
8/26/24 14:48,50.2,50.2,215,233,TRUE
8/26/24 14:50,50.2,50.3,216,233,TRUE
8/26/24 14:52,50.3,50.3,214,234,TRUE
8/26/24 14:54,50.2,50,215,233,TRUE
8/26/24 14:56,50.4,50.6,215,234,TRUE
8/26/24 14:58,50.3,50.3,214,233,TRUE
8/26/24 15:00,50.2,50.1,219,238,TRUE
8/26/24 15:02,50.4,50.2,217,236,TRUE
8/26/24 15:04,50.2,50.1,216,236,TRUE
8/26/24 15:06,50.3,50.3,215,234,TRUE
8/26/24 15:08,50.5,50.5,215,233,TRUE
8/26/24 15:10,50.2,50.2,219,236,TRUE
8/26/24 15:12,50.3,50.3,215,233,TRUE
8/26/24 15:14,50.2,50.2,218,236,TRUE
8/26/24 15:16,50.3,50.4,218,236,TRUE
8/26/24 15:18,50,49.9,215,235,TRUE
8/26/24 15:20,49.8,49.8,214,231,TRUE
8/26/24 15:22,49.9,49.8,216,235,TRUE
8/26/24 15:24,49.7,49.6,214,233,TRUE
8/26/24 15:26,49.5,49.5,215,233,TRUE
8/26/24 15:28,49.3,49.4,219,236,TRUE
8/26/24 15:30,49.7,49.7,211,232,TRUE
8/26/24 15:32,49.4,49.4,213,231,TRUE
8/26/24 15:34,49.6,49.6,219,236,TRUE
8/26/24 15:36,49.6,49.5,214,233,TRUE
8/26/24 15:38,49.8,49.8,215,233,TRUE
8/26/24 15:40,49.5,49.7,217,236,TRUE
8/26/24 15:42,49.5,49.5,214,234,TRUE
8/26/24 15:44,49.5,49.6,213,233,TRUE
8/26/24 15:46,49.7,49.8,216,235,TRUE
8/26/24 15:48,49.6,49.6,216,233,TRUE
8/26/24 15:50,49.5,49.5,214,233,TRUE
8/26/24 15:52,49.6,49.6,216,234,TRUE
8/26/24 15:54,49.6,49.5,215,231,TRUE
8/26/24 15:56,49.5,49.6,212,231,TRUE
8/26/24 15:58,50,49.9,214,229,TRUE
8/26/24 16:00,49.9,49.8,214,229,TRUE
8/26/24 16:02,49.8,49.7,213,231,TRUE
8/26/24 16:04,49.9,49.9,217,232,TRUE
8/26/24 16:06,49.6,49.6,216,231,TRUE
8/26/24 16:08,50,50,211,229,TRUE
8/26/24 16:10,50.1,50.1,214,231,TRUE
8/26/24 16:12,50.2,50.2,219,233,TRUE
8/26/24 16:14,50.1,50.1,214,231,TRUE
8/26/24 16:16,50.2,50.2,218,234,TRUE
8/26/24 16:18,50.2,50.2,219,233,TRUE
8/26/24 16:20,50.2,50.2,216,233,TRUE
8/26/24 16:22,50.1,50,216,231,TRUE
8/26/24 16:24,50.1,50.1,218,232,TRUE
8/26/24 16:26,50.2,50,218,233,TRUE
8/26/24 16:28,50.5,50.6,215,231,TRUE
8/26/24 16:30,50.6,50.5,216,232,TRUE
8/26/24 16:32,49,49.1,190,185,FALSE
8/26/24 16:34,49.8,49.9,199,191,FALSE
8/26/24 16:36,49.4,49.4,201,191,FALSE
8/26/24 16:38,49.2,49.2,200,192,FALSE
8/26/24 16:40,49.4,49.4,197,189,FALSE
8/26/24 16:42,49.3,49.3,197,193,FALSE
8/26/24 16:44,49.4,49.4,197,193,FALSE
8/26/24 16:46,49.2,49.3,195,193,FALSE
8/26/24 16:48,49.6,49.7,195,194,FALSE
8/26/24 16:50,49.4,49.4,197,197,FALSE
8/26/24 16:52,49.6,49.6,199,198,FALSE
8/26/24 16:54,49.5,49.5,197,194,FALSE
8/26/24 16:56,49.5,49.5,197,199,FALSE
8/26/24 16:58,49.7,49.6,196,195,FALSE
8/26/24 17:00,49.6,49.5,200,199,FALSE
8/26/24 17:02,49.6,49.6,201,199,FALSE
8/26/24 17:04,49.8,49.8,200,200,FALSE
8/26/24 17:06,49.4,49.4,197,200,FALSE
